timestamp,type,joints,pose
2026-07-29T16:07:32,arm,"[34.50, 58.93, 23.15, 103.78, 105.99, 30.52, 23.30]","[193.13, 40.80, -352.75, -129.54, 26.42, 116.26, False, 23.15, [0, 0, 0, 1, 1, 0, 0, 0]]"
2026-07-29T15:48:25,gripper,NaN,200.00
